Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
279000,1.4591719,0.00019999892,3.6322296,10.14963618516922,10.149636199330235,238.2
280000,1.3652334,0.00019999892,4.382403,13.614796221256256,13.614796450210278,246.75
281000,1.3845979,0.00019999892,4.6057506,10.864602945744991,10.864602905940671,207.0
282000,1.3872284,0.00019999892,4.770509,45.29067039489746,45.29067148309991,771.0
283000,1.3523266,0.00019999892,4.4094477,23.55975577235222,23.55975568570443,421.5
284000,1.3558793,0.00019999892,4.639598,23.9582200050354,23.958219936304886,435.5
285000,1.3933799,0.00019999887,4.615406,20.992597609758377,20.992597499895965,360.5
286000,1.3293943,0.00019999883,4.458645,39.4085014462471,39.408501444098874,679.0
287000,1.3674687,0.00019999883,4.3369255,5.9472010970115665,5.947201145027293,140.6
288000,1.4181395,0.00019999883,4.397368,24.88910909493764,24.889108998567583,427.6666666666667
289000,1.3636323,0.00019999883,4.5467787,17.56706754366557,17.56706754724534,324.6666666666667
290000,1.3548754,0.00019999883,4.7709923,21.142326712608337,21.142326403790094,363.5
291000,1.289486,0.0001999988,4.194282,33.90205579996109,33.902055543032475,597.5
292000,1.3730259,0.0001999988,4.064411,13.162775963544846,13.16277597195176,271.25
293000,1.3616391,0.0001999988,4.736629,51.25866723060608,51.25866768234209,879.0
294000,1.3082412,0.0001999988,4.132947,7.58328836162885,7.583288229826773,173.16666666666666
295000,1.2887498,0.0001999988,4.406712,8.181291311979294,8.181291126814585,177.0
296000,1.29231,0.0001999988,4.4402633,28.822806775569916,28.82280670433056,511.6666666666667
297000,1.3209268,0.0001999988,4.8467846,30.25749909877777,30.257499409574848,535.0
298000,1.3397844,0.0001999988,4.656143,34.00357085466385,34.00357147947841,587.0
299000,1.3291878,0.0001999988,4.7454653,67.46324890851974,67.46324885822833,1108.0
300000,1.3109989,0.00019999877,4.4843116,11.874601562817892,11.874601325176627,218.33333333333334
301000,1.2924993,0.00019999874,4.138466,17.335760578513145,17.335760669009915,318.5
302000,1.295764,0.00019999874,4.5300603,15.525621016820272,15.525621228291149,287.3333333333333
303000,1.2968501,0.00019999874,4.7480316,25.00437816977501,25.004378107294997,442.5
304000,1.3100803,0.00019999874,4.337436,26.65206305185954,26.652062971139458,466.3333333333333
305000,1.299322,0.00019999874,4.620957,26.942414462566376,26.942414247976558,479.5
306000,1.2878416,0.00019999874,4.620926,20.345302442709606,20.34530200119146,363.3333333333333
307000,1.31222,0.00019999874,4.774863,60.70754814147949,60.707549053886396,1007.0
308000,1.284177,0.00019999874,4.531936,32.37663245201111,32.376632684026845,531.0
309000,1.269509,0.00019999874,4.2723727,12.069017255306244,12.069017211531582,233.4
310000,1.2874612,0.00019999874,4.7789683,13.37121132016182,13.371211009884064,238.5
311000,1.2796828,0.00019999874,3.7279172,16.79593696594238,16.795937060958302,310.6
312000,1.2546856,0.00019999874,3.964937,9.494743237892786,9.494743100648918,188.5
313000,1.287752,0.00019999874,4.696738,18.035150508085888,18.035150414919674,339.3333333333333
314000,1.2400496,0.00019999874,4.544243,5.433730602264404,5.433730565372116,148.0
315000,1.2794173,0.00019999874,4.477911,44.54755327105522,44.547553100957884,738.5
316000,1.2981927,0.00019999874,3.946838,11.865263938903809,11.865263840227513,235.25
317000,1.3146843,0.00019999874,4.3108525,25.161557018756866,25.161556989420205,448.0
318000,1.302012,0.00019999871,4.5511756,14.551522955298424,14.551523027683857,256.5
319000,1.2362052,0.0001999987,4.714228,18.604642122983932,18.60464171366766,334.0
320000,1.2714871,0.0001999987,4.682834,24.363538424173992,24.3635385096682,419.3333333333333
321000,1.2008203,0.0001999987,4.4216766,11.725993245840073,11.725993151588682,234.75
322000,1.2243999,0.0001999987,5.0326986,43.137474060058594,43.13747397010593,738.0
323000,1.2274683,0.0001999987,4.5862207,21.32910491526127,21.329104782444983,384.75
324000,1.2535682,0.0001999987,4.836154,20.716276735067368,20.716277244810044,387.5
325000,1.2577895,0.0001999987,4.5836573,12.257453203201294,12.257453284973735,256.5
326000,1.1978021,0.0001999987,4.416229,28.87117890516917,28.871178955090727,510.3333333333333
327000,1.2061253,0.0001999987,4.003312,12.100753769278526,12.100753683037624,236.75
328000,1.2112947,0.0001999987,4.7121377,14.925038009881973,14.925038049694649,294.5
329000,1.2307972,0.0001999987,3.8404694,15.267051458358765,15.26705143628924,295.6
330000,1.2384651,0.0001999987,4.1950893,5.102128759026527,5.102128647450172,135.25
331000,1.2021394,0.0001999987,4.636593,65.54171925783157,65.54171934862507,1087.0
332000,1.2440822,0.0001999987,5.0181527,56.5640983581543,56.5640985473874,943.0
333000,1.2637622,0.00019999867,4.6852856,32.939293682575226,32.93929340990087,584.5
334000,1.259753,0.00019999867,4.751243,11.941645562648773,11.941645659035203,239.0
335000,1.2510505,0.00019999867,4.331493,19.82422772049904,19.824227699738685,368.25
336000,1.1826934,0.00019999867,4.7212963,37.50233733654022,37.502337906155844,646.5
337000,1.2633241,0.00019999867,4.3116007,25.12927281856537,25.12927216297021,433.0
338000,1.2317437,0.00019999867,4.0872407,11.106500136852265,11.106500125014929,219.8
339000,1.282075,0.00019999867,4.242919,11.70457623898983,11.704576291363558,228.5
340000,1.2494906,0.00019999867,4.8260717,9.77916157245636,9.77916152647822,206.0
341000,1.2152624,0.00019999867,4.8768682,39.108335703611374,39.108335929374334,642.5
342000,1.1989872,0.00019999867,4.347473,24.276256759961445,24.27625697300391,430.0
343000,1.2479415,0.00019999867,4.89851,24.20239132642746,24.202391081733367,428.5
344000,1.2076204,0.00019999867,4.438333,28.934517711400986,28.934518051119426,514.0
345000,1.1764497,0.00019999864,4.3761506,14.822052747011185,14.82205322742061,286.5
346000,1.1928325,0.00019999864,4.398343,35.22093543410301,35.22093553061495,636.5
347000,1.1463416,0.00019999864,4.5779915,33.820071041584015,33.820071655911306,593.0
348000,1.2072228,0.00019999855,4.300107,16.398508926232655,16.398508947283517,315.3333333333333
349000,1.1310587,0.00019999855,4.22736,8.097543492913246,8.097543594314672,178.0
350000,1.193166,0.00019999855,4.620369,19.058618525664013,19.058618813220466,345.6666666666667
351000,1.1679883,0.00019999855,4.538925,22.447227557500202,22.447227243865807,410.6666666666667
352000,1.2253132,0.00019999855,4.556019,20.2277449965477,20.227745358135508,367.0
353000,1.1618831,0.00019999855,4.7241488,23.555522243181866,23.55552235086543,396.3333333333333
354000,1.1311755,0.00019999855,4.7874784,27.232192754745483,27.232192922292597,444.0
355000,1.2290254,0.00019999855,4.21769,51.86146330833435,51.86146308938987,861.0
356000,1.2088165,0.00019999855,4.142469,10.343032695353031,10.343032597150938,215.0
357000,1.167831,0.00019999855,4.909213,None,None,None
358000,1.1439589,0.00019999855,3.744544,7.838204354047775,7.838204389379238,163.66666666666666
359000,1.1293117,0.00019999855,4.231339,6.437785883744557,6.437785776207799,153.5
360000,1.1766919,0.00019999851,4.776798,18.811788618564606,18.81178914504335,352.0
361000,1.1748806,0.00019999851,4.772998,24.241301655769348,24.24130128651753,423.6666666666667
362000,1.2408347,0.00019999851,4.3009543,7.926293075084686,7.926293185036381,167.5
363000,1.2005295,0.00019999851,4.3703628,23.23520565032959,23.235205633620353,450.5
364000,1.1680615,0.00019999851,4.359578,11.219551543394724,11.21955155432166,240.33333333333334
365000,1.142149,0.00019999851,4.7489147,21.16212276617686,21.16212286541592,377.0
366000,1.2052714,0.00019999851,4.398405,11.428143754601479,11.428143799936834,225.75
367000,1.1860526,0.00019999851,4.202947,12.031029492616653,12.031029360583773,241.0
368000,1.2081972,0.00019999851,4.0444136,11.906782537698746,11.90678278033647,247.0
369000,1.1502578,0.00019999851,4.620823,38.88341948390007,38.88341952278279,654.5
370000,1.1608909,0.00019999851,4.543653,26.456004947423935,26.456005466775878,463.0
371000,1.1597121,0.00019999851,3.9108047,7.517184774080913,7.5171846273304554,162.16666666666666
372000,1.2308373,0.00019999851,4.8344326,28.390233159065247,28.390233391037214,486.0
373000,1.2105314,0.00019999851,4.7211657,19.947000086307526,19.946999638292,351.5
374000,1.1410115,0.00019999851,4.2565265,15.288412302732468,15.288412543683421,298.75
375000,1.1700984,0.0001999985,4.878217,None,None,None
376000,1.1763484,0.0001999985,3.5342069,27.68559256196022,27.685592463753437,513.25
377000,1.1607744,0.0001999985,4.8068676,20.920741319656372,20.920740658417344,357.0
378000,1.1878335,0.00019999848,4.722103,41.08205145597458,41.08205125598488,696.5
379000,1.1725676,0.00019999848,3.9628649,11.70871410369873,11.708714065707682,223.6
380000,1.1942812,0.00019999848,4.688694,31.63021671772003,31.63021637340944,537.0
381000,1.1850679,0.00019999848,4.7484627,27.095067977905273,27.095068544314927,481.0
382000,1.1568294,0.00019999848,4.2357235,8.504912769794464,8.504912591210267,186.6
383000,1.1946994,0.00019999848,4.9136677,22.320381820201874,22.320381517582973,397.0
384000,1.162729,0.00019999848,4.702341,23.32255317767461,23.32255344743453,405.6666666666667
385000,1.1709038,0.00019999848,4.6139135,42.73560702800751,42.73560746602152,741.0
386000,1.1517386,0.00019999848,4.0616827,36.43015268445015,36.43015268818476,645.5
387000,1.1931393,0.00019999848,4.787943,44.17937183380127,44.179372150234485,752.0
388000,1.1710007,0.00019999848,4.3898764,10.713907584547997,10.71390744024228,224.75
389000,1.2001,0.00019999848,4.9344482,None,None,None
390000,1.1774504,0.00019999848,4.6741004,42.324455281098686,42.32445494928652,711.3333333333334
391000,1.1102068,0.00019999848,4.355164,9.512864102919897,9.512864079073305,191.33333333333334
392000,1.1302947,0.00019999848,4.1683435,13.912599901358286,13.912599697416832,290.0
393000,1.1157666,0.00019999844,4.1956387,5.426421453555425,5.426421351643057,130.0
394000,1.1331779,0.00019999844,4.159108,10.962874507904052,10.962874607238428,225.4
395000,1.1433362,0.00019999844,4.0885286,21.63942649960518,21.639426512616964,407.5
396000,1.1036502,0.00019999844,4.4255157,6.685696661472321,6.685696787617417,143.33333333333334
397000,1.058903,0.00019999844,4.301618,10.114877724647522,10.114877656531803,215.4
398000,1.0885041,0.00019999844,3.8235617,7.913557271162669,7.913557226127978,176.66666666666666
399000,1.1212344,0.00019999844,4.4933224,14.661705255508423,14.66170484365901,287.0
400000,1.0956619,0.00019999844,4.555193,15.495970696210861,15.495970711959671,308.0
401000,1.1305835,0.00019999841,4.548148,21.999179124832153,21.999179384002673,381.0
402000,1.1385877,0.00019999835,4.951847,26.12032949924469,26.12032972303973,474.0
403000,1.1141897,0.00019999835,4.154928,16.33002398411433,16.33002386341688,294.3333333333333
404000,1.1368771,0.00019999835,4.745171,24.381050407886505,24.381050115968264,435.5
405000,1.1821411,0.00019999835,4.1982756,10.568799591064453,10.56879950182638,217.2
406000,1.1844374,0.00019999835,4.368505,21.6319759786129,21.631975842481552,380.5
407000,1.1473233,0.00019999835,4.2854714,7.738655224442482,7.738655184300114,166.75
408000,1.1945798,0.00019999832,3.985457,31.036003947257996,31.03600425874788,552.5
409000,1.1303415,0.00019999832,4.1624894,11.413389066855112,11.41338918832408,215.83333333333334
410000,1.1706091,0.00019999832,4.619907,25.2999484539032,25.299947759904626,418.5
411000,1.1812204,0.00019999832,4.421964,19.728128671646118,19.72812889275762,360.0
412000,1.134735,0.00019999832,4.119185,20.35643794139226,20.356437999430756,367.6666666666667
413000,1.128734,0.00019999832,4.5820456,1.450550119082133,1.4505501085610983,64.0
414000,1.2863129,0.00019999832,4.2675695,31.081822832425434,31.08182278480702,570.0
415000,1.2069539,0.00019999832,4.4796996,16.848605185747147,16.84860523636985,332.5
416000,1.2442529,0.00019999832,4.7482114,30.633156657218933,30.63315688152784,516.5
417000,1.2103162,0.00019999828,4.4802337,27.447651773691177,27.447651629643133,498.5
418000,1.1586201,0.00019999828,4.447308,47.49208468198776,47.49208381017888,778.0
419000,1.228759,0.00019999828,4.432892,86.69428637623787,86.6942862608123,1461.0
420000,1.2354496,0.00019999828,4.2181935,15.478630900382996,15.47863063768697,308.3333333333333
421000,1.1632518,0.00019999828,4.9119096,24.42097580432892,24.42097610608687,413.0
422000,1.1931051,0.00019999828,4.5456047,12.919005382061005,12.919005379127203,249.6
423000,1.0745548,0.00019999828,4.1082244,9.138817265629768,9.138817325572518,194.0
424000,1.1947764,0.00019999828,4.76968,11.178489118814468,11.178488957742161,215.5
425000,1.1765908,0.00019999828,3.7718837,17.008438873291016,17.00843855520361,318.2
426000,1.1856111,0.00019999828,3.7733395,7.7328773736953735,7.732877471785469,172.4
427000,1.1381248,0.00019999828,4.5870347,16.547006130218506,16.547005973647174,303.0
428000,1.1661015,0.00019999828,4.4408426,24.585442662239075,24.585442570002744,444.3333333333333
429000,1.221251,0.00019999828,4.2929916,18.176844030618668,18.176844144213646,354.5
430000,1.1077112,0.00019999828,4.475971,41.35717236995697,41.3571725007796,716.0
431000,1.159149,0.00019999828,5.0841684,34.68686032295227,34.68685971804098,581.0
432000,1.1837927,0.00019999826,4.818739,19.341729879379272,19.341730123634534,348.0
433000,1.180785,0.00019999826,4.980719,None,None,None
434000,1.2308186,0.00019999826,3.9021513,18.902580613891285,18.902580313801735,343.1666666666667
435000,1.0981196,0.00019999825,4.3235908,13.4133570343256,13.413357229059386,299.5
436000,1.2209328,0.00019999825,4.298761,28.491785615682602,28.491785699682623,497.5
437000,1.171678,0.00019999825,3.9780006,9.717396333813667,9.717396365037303,223.0
438000,1.1630493,0.00019999825,4.0440845,5.020955835069929,5.020955881553618,130.14285714285714
439000,1.2207472,0.00019999825,4.946275,20.90643087029457,20.906430565360665,382.0
440000,1.2073344,0.00019999825,4.362029,24.711208164691925,24.71120801875736,444.0
441000,1.1399207,0.00019999825,3.9787335,18.82541035115719,18.825410316556532,346.5
442000,1.2026852,0.00019999825,5.1135597,23.269302368164062,23.269302973090817,422.0
443000,1.242191,0.00019999825,4.575354,40.12746545672417,40.12746608673706,674.5
444000,1.1988083,0.00019999825,4.992751,36.41980093717575,36.4198002843404,619.0
445000,1.1882956,0.00019999825,3.871129,4.905779212713242,4.905779139911942,118.25
446000,1.251111,0.00019999825,4.0694795,6.624155354499817,6.6241554310224275,157.2
447000,1.2293149,0.00019999825,3.8748999,9.221741414070129,9.22174153683136,220.0
448000,1.1698632,0.00019999825,4.5305367,29.281654864549637,29.281654940117505,513.0
449000,1.1731466,0.00019999823,4.936684,15.430348753929138,15.430349255091187,272.5
450000,1.2198682,0.0001999982,4.9885726,51.093979358673096,51.09397847102446,866.0
451000,1.2016441,0.0001999982,4.2456217,18.243177592754364,18.24317753910759,328.75
452000,1.2439501,0.0001999982,3.6544905,6.926207883017404,6.926207784843622,171.57142857142858
453000,1.1513616,0.0001999982,4.8208957,16.929543872674305,16.929544121140527,313.6666666666667
454000,1.1051548,0.0001999982,4.1208773,6.974496023995536,6.974496038134736,157.71428571428572
455000,1.2246779,0.0001999982,4.479007,47.92050093412399,47.920501679319386,794.0
456000,1.2243165,0.0001999982,4.6291323,65.84218895435333,65.84218919161867,1066.0
457000,1.1590444,0.0001999982,4.1557093,24.86645096540451,24.86645087907891,487.5
458000,1.1342281,0.0001999982,4.1390824,10.688739848136901,10.688739691519004,222.2
459000,1.176803,0.0001999982,4.1637025,7.455201017856598,7.455200946149216,161.8
460000,1.1810498,0.0001999982,4.7078753,18.160195648670197,18.160195170839188,331.6666666666667
461000,1.1426586,0.0001999982,4.6066904,14.079103901982307,14.079103880954108,267.75
462000,1.1542675,0.00019999818,3.4002054,8.710175082087517,8.710175083383092,255.75
463000,1.1842968,0.00019999818,4.4713545,13.492814918359121,13.492815082089086,251.33333333333334
464000,1.1739597,0.00019999813,4.0419216,10.767349112033845,10.767349306004053,227.8
465000,1.2147334,0.00019999809,4.670491,17.205577929814655,17.205577544023374,307.6666666666667
466000,1.2317957,0.00019999809,4.5484157,15.294584050774574,15.294583713156044,280.0
467000,1.1720244,0.00019999809,4.522918,14.799816290537516,14.799816424918996,273.0
468000,1.1654869,0.00019999809,4.3455396,16.00596833229065,16.00596841493901,300.3333333333333
469000,1.2063812,0.00019999809,4.874341,35.97484302520752,35.97484212391157,589.5
470000,1.2035716,0.00019999809,4.8251333,56.6745685338974,56.67456800377113,944.0
471000,1.1782485,0.00019999809,4.9094834,None,None,None
472000,1.2009546,0.00019999809,4.656694,32.62095536788305,32.62095540389146,568.6666666666666
473000,1.1895773,0.00019999809,4.2402873,62.678468465805054,62.67846757515565,1075.0
474000,1.2264397,0.00019999809,4.6781087,36.413755625486374,36.413755629553634,632.0
475000,1.2488608,0.00019999809,4.5370526,13.67157918214798,13.67157909574947,255.0
476000,1.2326508,0.00019999804,4.992326,36.11074271798134,36.11074287315705,592.0
477000,1.1739738,0.00019999803,4.772873,13.326142400503159,13.326142674550738,262.5
478000,1.2171443,0.00019999803,4.765438,25.10371232032776,25.103711895156266,432.6666666666667
479000,1.2376297,0.00019999803,4.343443,10.448268663883209,10.448268763874784,216.2
480000,1.2183228,0.00019999803,4.437744,17.537561575571697,17.537561220563322,348.0
481000,1.1894643,0.00019999803,4.488031,13.289021720488867,13.289021901117243,246.33333333333334
482000,1.2057273,0.00019999803,4.751033,35.694638937711716,35.69463922238674,599.5
483000,1.2324032,0.00019999803,4.83243,18.602953672409058,18.602953151152178,341.3333333333333
484000,1.2168558,0.00019999803,4.465834,15.831145505110422,15.831145400092737,303.3333333333333
485000,1.1427346,0.00019999803,3.719933,4.272079987185342,4.272079825752696,121.0
486000,1.182914,0.00019999803,4.457042,14.892009824514389,14.892010078282965,293.75
487000,1.2298273,0.00019999803,4.107006,9.10792788863182,9.107927794630086,213.75
488000,1.21926,0.00019999803,4.716261,12.968239605426788,12.968239057598112,257.0
489000,1.2052115,0.00019999803,4.4671664,31.436845183372498,31.436845389957853,540.5
490000,1.2340808,0.00019999803,4.9843645,54.593805372714996,54.59380524244625,888.0
491000,1.237571,0.00019999803,4.627903,21.676008477807045,21.676008106572255,390.5
492000,1.1989524,0.00019999803,4.7335014,19.84565544128418,19.845655150903895,349.5
493000,1.1801574,0.00019999803,4.2445874,10.13144357005755,10.131443409778095,210.33333333333334
494000,1.1804351,0.00019999802,4.4887285,9.874261057376861,9.874261218976425,200.0
495000,1.1919982,0.000199998,4.4314265,7.105415761470795,7.105415655707475,165.0
496000,1.1674774,0.000199998,3.3902726,10.877753550807634,10.877753636497667,239.16666666666666
497000,1.1919974,0.000199998,4.1769657,17.334971566994984,17.334971593296206,342.3333333333333
498000,1.2610986,0.000199998,4.6099267,2.2772702276706696,2.2772703112568706,93.5
499000,1.248887,0.000199998,4.2716584,32.25948039690653,32.2594803263734,564.6666666666666
500000,1.186506,0.000199998,4.670545,25.506998002529144,25.506997694650636,461.5
501000,1.2819607,0.000199998,4.4568,10.655657386779785,10.65565736802282,206.6
502000,1.2288166,0.000199998,4.937998,14.259459376335144,14.259459368063318,291.0
503000,1.1663506,0.000199998,4.05352,14.049302458763123,14.049302350092452,284.5
504000,1.2965188,0.000199998,5.022211,14.987931966781616,14.987932317240848,299.0
505000,1.2342705,0.000199998,4.5487785,58.61848497390747,58.61848449172976,978.0
506000,1.1411245,0.000199998,3.9792383,14.894003550211588,14.89400345160692,286.0
507000,1.2831184,0.000199998,3.718253,14.80470629533132,14.804706444318375,326.3333333333333
508000,1.2240438,0.000199998,4.3052135,12.193904250860214,12.193904289440525,243.25
509000,1.2240425,0.00019999797,4.7484846,13.149017632007599,13.14901754864104,262.0
510000,1.2984912,0.00019999797,4.5926065,26.050299882888794,26.05030009451063,446.3333333333333
511000,1.1891286,0.00019999797,4.3787985,16.731057504812878,16.73105715926916,320.0
512000,1.2344961,0.00019999797,4.7771444,31.43226510286331,31.432264955680694,550.5
513000,1.2737734,0.00019999797,4.2827625,11.813021123409271,11.813020917606385,241.0
514000,1.227989,0.00019999797,4.493615,13.901056706905365,13.901056730504024,279.0
515000,1.2532815,0.00019999797,4.5165486,32.01815813779831,32.01815833381814,543.3333333333334
516000,1.163282,0.00019999797,4.1628013,7.515170180797577,7.5151702938373095,155.4
517000,1.1440809,0.00019999797,4.2066746,34.476384311914444,34.47638369161518,615.5
518000,1.2056258,0.00019999788,4.5177784,15.177160481611887,15.177160188682441,292.0
519000,1.1142544,0.00019999788,4.4038615,29.728873312473297,29.728873526933967,546.0
520000,1.1766709,0.00019999788,4.5179434,10.216759542624155,10.216759443745863,215.0
521000,1.211072,0.00019999788,4.036558,10.522356033325195,10.522355961937478,215.16666666666666
522000,1.1213205,0.00019999788,4.348771,9.930232226848602,9.930232406666164,210.2
523000,1.232134,0.00019999788,4.756388,11.350087821483612,11.350087619165606,218.5
524000,1.2447412,0.00019999786,4.0771065,19.55857315659523,19.55857305084811,358.75
525000,1.0874126,0.00019999786,3.9099364,5.304306471347809,5.304306512040762,146.8
526000,1.2720528,0.00019999786,4.740693,24.66381565729777,24.66381563703908,435.6666666666667
527000,1.2695231,0.00019999786,4.167449,13.109092354774475,13.109092560902809,271.0
528000,1.2175611,0.00019999786,3.694436,23.886810272932053,23.886810504292953,510.0
529000,1.2403688,0.00019999786,4.485783,41.510514199733734,41.510513865353886,692.0
530000,1.1799272,0.00019999786,4.0614133,23.334694147109985,23.334694250057282,432.0
531000,1.1567031,0.00019999786,3.4486141,6.849331919636045,6.849331919632017,155.71428571428572
532000,1.2670664,0.00019999786,4.2604804,8.798192191123963,8.798192244104394,204.0
533000,1.1814412,0.00019999781,4.5606065,12.19055551290512,12.190555536891907,235.25
534000,1.2213491,0.00019999781,4.405425,57.535707116127014,57.53570639735608,953.0
535000,1.2149336,0.00019999781,4.1614156,5.813514743532453,5.813514705277612,135.71428571428572
536000,1.1833957,0.00019999781,4.603726,19.862229645252228,19.86222940473696,353.6666666666667
537000,1.1341419,0.00019999781,4.268528,10.340959757566452,10.340960051115957,226.0
538000,1.1570982,0.00019999781,4.1936226,18.670106927553814,18.670106512604434,345.6666666666667
539000,1.1694545,0.00019999781,4.934807,29.506057918071747,29.506057220507955,494.5
540000,1.1757277,0.00019999781,4.326675,8.992208525538445,8.992208294353418,175.0
541000,1.2147923,0.00019999781,4.4811625,10.854367117087046,10.854367114173982,213.0
542000,1.1888493,0.00019999781,4.6923447,10.551557064056396,10.551557052646936,224.33333333333334
543000,1.1028408,0.00019999781,4.354702,17.398232519626617,17.39823234333744,323.0
544000,1.2160915,0.00019999781,4.8103,28.40853899717331,28.40853882971004,512.0
545000,1.2533494,0.00019999781,4.8531027,29.543526977300644,29.543526680662126,517.5
546000,1.1340449,0.00019999781,3.8765652,13.328118473291397,13.328118364595412,261.25
547000,1.2381175,0.00019999781,4.8704977,30.465992629528046,30.46599311647492,540.5
548000,1.2146101,0.0001999978,4.6164327,17.192221730947495,17.192221713354684,317.5
549000,1.1546615,0.0001999978,4.042313,7.621255598962307,7.621255854366739,164.0
550000,1.2297359,0.0001999978,4.581745,33.42858448624611,33.42858418142396,579.5
551000,1.2422212,0.00019999778,4.4972267,28.8628838211298,28.862884102275842,500.0
552000,1.2261724,0.00019999778,4.5270314,27.854648292064667,27.854648649091814,487.0
553000,1.2127478,0.00019999778,4.815885,19.367399473985035,19.367399442617778,340.0
554000,1.2654185,0.00019999778,4.601779,13.659797981381416,13.659798091509941,256.0
555000,1.165552,0.00019999778,4.6005936,25.51874166727066,25.518742107876278,441.5
556000,1.2260962,0.00019999778,4.711178,9.697835286458334,9.697835020964098,183.0
557000,1.1547986,0.00019999778,4.7196627,59.07777404785156,59.07777488993452,993.0
558000,1.1473869,0.00019999778,4.54225,15.705983448028565,15.70598342638623,288.2
